sss	0.00215	0.091478	0.101834	0.108654	0.114568	0.117906		sss	0.047252	0.083534	0.105332	0.11617	0.120528	0.12389	0.125102	
fft	0.00217	0.082294	0.092648	0.0992	0.10649	0.110054		fft	0.042846	0.07331	0.095734	0.108798	0.116804	0.121986	0.12378	
bpp	0.003542	0.081256	0.090396	0.096522	0.10228	0.105716		bpp	0.0447	0.070502	0.088268	0.100498	0.107836	0.11572	0.119646	
bps	0.00274	0.090996	0.102	0.10848	0.115006	0.118302		bps	0.045188	0.08248	0.105152	0.11639	0.12093	0.124198	0.12523	
hf	0.001658	0.073968	0.082992	0.09003	0.096384	0.100896		hf	0.036488	0.064862	0.084246	0.096706	0.105094	0.11484	0.11936	
mv	0.003834	0.066666	0.075528	0.082282	0.089	0.093016		mv	0.036006	0.056212	0.073554	0.086152	0.096466	0.109874	0.11581	
sc	0.00298	0.088808	0.09776	0.103594	0.108994	0.11139		sc	0.05162	0.079922	0.097282	0.107794	0.11336	0.119076	0.121652	
pca	0.002496	0.076432	0.085676	0.09276	0.099332	0.102502		pca	0.040548	0.06701	0.085486	0.097978	0.10735	0.116264	0.119914	
is	0.00285	0.057926	0.066198	0.073348	0.080762	0.085602		is	0.028192	0.04719	0.063872	0.078186	0.089634	0.104192	0.111838	
dsss	0.00274	0.10166	0.111918	0.116724	0.120866	0.123396		dsss	0.0564	0.097506	0.11747	0.124596	0.126388	0.127428	0.12747	
hfi	0.00152	0.072508	0.08216	0.090264	0.096826	0.101236		hfi	0.033274	0.064622	0.08641	0.099224	0.108078	0.117748	0.120862	
wdr	0.002368	0.059434	0.068002	0.075344	0.08313	0.088142		wdr	0.02787	0.047638	0.065658	0.080048	0.091874	0.106546	0.113586	
